recording_type,source_batch,dance_key,dance_id,bee_id,date,time_dance,waggle_run,condition,orientation_method,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,notes,calibration_R,declination_deg
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00054,22b_00054,22b,20250119,18:00:00,11,horizontal,direct_compass,22b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.999891886047579,-0.0147042924418762,270.84252426074,213.044435171668,57.7980890890722,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1220,711,"(1220, 711)",1979,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00054,22b_00054,22b,20250119,18:00:00,12,horizontal,direct_compass,22b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.996072640692686,-0.0885397902837944,275.079607860015,213.044435171668,62.0351726883463,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1214,740,"(1214, 740)",2023,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00054,22b_00054,22b,20250119,18:00:00,13,horizontal,direct_compass,22b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.99905615835506,-0.0434372242763069,272.489552921999,213.044435171668,59.4451177503309,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1178,781,"(1178, 781)",2065,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00054,22b_00054,22b,20250119,18:00:00,14,horizontal,direct_compass,22b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.998687663476589,-0.0512147519731584,272.935673446421,213.044435171668,59.8912382747529,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1082,802,"(1082, 802)",2157,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00054,22b_00054,22b,20250119,18:00:00,15,horizontal,direct_compass,22b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.998646416445549,-0.0520128341898724,272.981461219982,213.044435171668,59.937026048314,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1071,809,"(1071, 809)",2241,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00054,22b_00054,22b,20250119,18:00:00,16,horizontal,direct_compass,22b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.997458699830735,-0.0712470499879097,274.085616779975,213.044435171668,61.0411816083067,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1054,816,"(1054, 816)",2325,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,1,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.815507144735218,0.578747005941122,234.637538112931,213.044435171668,21.5931029412627,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,999,797,"(999, 797)",34,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,2,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.99244848306821,0.12266217206461,262.954230875133,213.044435171668,49.9097957034643,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1015,790,"(1015, 790)",83,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,3,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-1,0,270,213.044435171668,56.9555648283318,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,948,765,"(948, 765)",114,direct calibration,0.997910881750107,-21.27
horizontal,horizontal_direct_20250119,horizontal_direct_20250119__22b__22b_00059,22b_00059,22b,20250119,18:10:00,4,horizontal,direct_compass,22b_00059_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00059.mp4,-0.999791818463446,-0.0204039146625193,271.169139327907,213.044435171668,58.1247041562392,191.774435171668,,3.70549441083724,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,912,719,"(912, 719)",161,direct calibration,0.997910881750107,-21.27
