recording_type,source_batch,dance_key,dance_id,bee_id,date,time_dance,waggle_run,condition,orientation_method,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,notes,calibration_R,declination_deg
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,57,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.721988205115424,0.691905363235615,226.218875235131,,,,,,,,,,,,,,,,,,,442,441,"(442.0, 441.0)",3995,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,58,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.6,0.8,216.869897645844,,,,,,,,,,,,,,,,,,,482,444,"(482.0, 444.0)",4060,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,59,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.764911198117051,0.64413574578278,229.899092453788,,,,,,,,,,,,,,,,,,,441,380,"(441.0, 380.0)",4102,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,60,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.591363663627517,0.806404995855706,216.253837737445,,,,,,,,,,,,,,,,,,,436,370,"(436.0, 370.0)",4149,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,61,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.754605522163505,0.656178714924787,228.99091309843,,,,,,,,,,,,,,,,,,,490,352,"(490.0, 352.0)",4199,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,62,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.728199992692803,0.685364699004991,226.735704588928,,,,,,,,,,,,,,,,,,,483,355,"(483.0, 355.0)",4246,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,63,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.734803444627488,0.678280102733066,227.290610042639,,,,,,,,,,,,,,,,,,,546,329,"(546.0, 329.0)",4300,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,64,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.766191543125793,0.642612261976471,230.013113755036,,,,,,,,,,,,,,,,,,,552,336,"(552.0, 336.0)",4389,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,65,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.595846924173466,0.803098028233802,216.573030978519,,,,,,,,,,,,,,,,,,,590,376,"(590.0, 376.0)",4440,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,66,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.583206783091399,0.812323733591591,215.676408221862,,,,,,,,,,,,,,,,,,,600,396,"(600.0, 396.0)",4490,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,67,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.501036270541705,0.865426285481126,210.068582821862,,,,,,,,,,,,,,,,,,,640,397,"(640.0, 397.0)",4545,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,68,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.634739423360014,0.772726254525234,219.400660663479,,,,,,,,,,,,,,,,,,,626,392,"(626.0, 392.0)",4589,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,69,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.533992991387982,0.845488903030971,212.275644314578,,,,,,,,,,,,,,,,,,,567,390,"(567.0, 390.0)",4704,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,70,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.638017864750323,0.770021560905562,219.644174957145,,,,,,,,,,,,,,,,,,,545,397,"(545.0, 397.0)",4757,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,71,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.164398987305357,0.986393923832144,189.462322208026,,,,,,,,,,,,,,,,,,,608,424,"(608.0, 424.0)",4809,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,72,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.577464720626807,0.816415639506865,215.272421448598,,,,,,,,,,,,,,,,,,,616,419,"(616.0, 419.0)",4853,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,73,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.411586722426498,0.911370599658675,204.304549265937,,,,,,,,,,,,,,,,,,,616,435,"(616.0, 435.0)",4902,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,74,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.419058177461747,0.907959384500452,204.775140568832,,,,,,,,,,,,,,,,,,,601,427,"(601.0, 427.0)",4965,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,75,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.561501418337265,0.827475774391758,214.159694545669,,,,,,,,,,,,,,,,,,,661,409,"(661.0, 409.0)",5001,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,76,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.876812408671319,0.480832611206852,241.260204708312,,,,,,,,,,,,,,,,,,,654,412,"(654.0, 412.0)",5054,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,77,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.46483389898992,0.885397902837944,207.699472808055,,,,,,,,,,,,,,,,,,,673,438,"(673.0, 438.0)",5100,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,78,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.71537617920553,0.698739523875169,225.674036897984,,,,,,,,,,,,,,,,,,,633,444,"(633.0, 444.0)",5149,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,79,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.322263797804304,0.946649906050144,198.799885158653,,,,,,,,,,,,,,,,,,,630,437,"(630.0, 437.0)",5196,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,80,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.52999894000318,0.847998304005088,212.005383208084,,,,,,,,,,,,,,,,,,,607,441,"(607.0, 441.0)",5254,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,81,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.190869659102224,0.981615389668581,191.00354085175,,,,,,,,,,,,,,,,,,,592,435,"(592.0, 435.0)",5305,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,82,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.633237790257263,0.773957299203321,219.2894068625,,,,,,,,,,,,,,,,,,,536,386,"(536.0, 386.0)",5346,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,83,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.518978134241764,0.854787515221729,211.263731694377,,,,,,,,,,,,,,,,,,,590,396,"(590.0, 396.0)",5388,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,84,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.64413574578278,0.764911198117051,220.100907546212,,,,,,,,,,,,,,,,,,,579,397,"(579.0, 397.0)",5437,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,85,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.6,0.8,216.869897645844,,,,,,,,,,,,,,,,,,,578,425,"(578.0, 425.0)",5533,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,86,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.585490553844358,0.810679228399881,215.837652954278,,,,,,,,,,,,,,,,,,,598,414,"(598.0, 414.0)",5587,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,87,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.611447501075765,0.791285001392167,217.694240466689,,,,,,,,,,,,,,,,,,,541,402,"(541.0, 402.0)",5636,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,88,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.267643863786095,0.963517909629941,195.524110996754,,,,,,,,,,,,,,,,,,,521,446,"(521.0, 446.0)",5691,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,89,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.689655172413793,0.724137931034483,223.602818972704,,,,,,,,,,,,,,,,,,,520,391,"(520.0, 391.0)",5729,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,90,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.707106781186548,0.707106781186548,225,,,,,,,,,,,,,,,,,,,532,427,"(532.0, 427.0)",5838,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,91,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.611447501075765,0.791285001392167,217.694240466689,,,,,,,,,,,,,,,,,,,556,444,"(556.0, 444.0)",5892,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,92,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.707106781186548,0.707106781186548,225,,,,,,,,,,,,,,,,,,,561,373,"(561.0, 373.0)",5942,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,93,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.307820285414663,0.951444518554412,197.927919762007,,,,,,,,,,,,,,,,,,,566,376,"(566.0, 376.0)",5984,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00027,73b_00027,73b,20250119,16:51:00,94,vertical,raw_vertical_uncalibrated,73b_00027_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00027.mp4,-0.675724628517346,0.737154140200741,222.510447078001,,,,,,,,,,,,,,,,,,,545,407,"(545.0, 407.0)",6050,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,1,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.605083267533558,0.796162194123103,217.234833981575,,,,,,,,,,,,,,,,,,,533,677,"(533.0, 677.0)",50,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,2,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.677056530820883,0.73593101176183,222.614055969611,,,,,,,,,,,,,,,,,,,531,613,"(531.0, 613.0)",92,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,3,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.436903962736913,0.899508158575998,205.906507999514,,,,,,,,,,,,,,,,,,,556,644,"(556.0, 644.0)",134,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,4,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.540757591313499,0.841178475376554,212.735226272108,,,,,,,,,,,,,,,,,,,549,578,"(549.0, 578.0)",186,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,5,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.558853462072302,0.829266427591158,213.976544036257,,,,,,,,,,,,,,,,,,,518,535,"(518.0, 535.0)",242,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,6,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.330350424728106,0.943858356366017,199.290046219189,,,,,,,,,,,,,,,,,,,542,489,"(542.0, 489.0)",297,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,7,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.8,0.6,233.130102354156,,,,,,,,,,,,,,,,,,,521,469,"(521.0, 469.0)",345,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,8,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.381760154419793,0.924261426490025,202.442753365294,,,,,,,,,,,,,,,,,,,531,480,"(531.0, 480.0)",396,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,9,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.584304725845076,0.811534341451494,215.753887254437,,,,,,,,,,,,,,,,,,,540,445,"(540.0, 445.0)",453,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,10,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.653619870346092,0.75682300776916,220.815083874882,,,,,,,,,,,,,,,,,,,596,473,"(596.0, 473.0)",511,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,11,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.674269364021332,0.738485493928126,222.3974377975,,,,,,,,,,,,,,,,,,,571,466,"(571.0, 466.0)",563,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,12,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.532171545218346,0.846636549211005,212.152295141282,,,,,,,,,,,,,,,,,,,578,456,"(578.0, 456.0)",615,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,13,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.696785684263249,0.717279380859227,224.169684513742,,,,,,,,,,,,,,,,,,,511,388,"(511.0, 388.0)",669,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,14,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.52215385963853,0.852851304076265,211.476839349584,,,,,,,,,,,,,,,,,,,517,354,"(517.0, 354.0)",722,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,15,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.735545105159087,0.67747575475179,227.353296866108,,,,,,,,,,,,,,,,,,,518,269,"(518.0, 269.0)",787,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,16,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.647648420095541,0.761939317759459,220.364536573097,,,,,,,,,,,,,,,,,,,535,305,"(535.0, 305.0)",837,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,17,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.8,0.6,233.130102354156,,,,,,,,,,,,,,,,,,,593,273,"(593.0, 273.0)",898,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,18,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.406138466053448,0.913811548620257,203.962488974578,,,,,,,,,,,,,,,,,,,613,279,"(613.0, 279.0)",943,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00029,73b_00029,73b,20250119,17:00:00,19,vertical,raw_vertical_uncalibrated,73b_00029_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00029.mp4,-0.739940073395944,0.672672793996313,227.726310993906,,,,,,,,,,,,,,,,,,,635,266,"(635.0, 266.0)",1002,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00035,73b_00035,73b,20250119,17:24:00,1,vertical,raw_vertical_uncalibrated,73b_00035_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,-0.984759889332575,-0.173919407662555,280.01578045211,,,,,,,,,,,,,,,,,,,1644,224,"(1644.0, 224.0)",10,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00035,73b_00035,73b,20250119,17:24:00,2,vertical,raw_vertical_uncalibrated,73b_00035_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,-0.498471124258083,0.866906303057535,209.898901838615,,,,,,,,,,,,,,,,,,,795,841,"(795.0, 841.0)",754,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00035,73b_00035,73b,20250119,17:24:00,3,vertical,raw_vertical_uncalibrated,73b_00035_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,-0.439210132004943,0.898384360919201,206.053495310491,,,,,,,,,,,,,,,,,,,723,933,"(723.0, 933.0)",832,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00035,73b_00035,73b,20250119,17:24:00,4,vertical,raw_vertical_uncalibrated,73b_00035_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,-0.832050294337844,0.554700196225229,236.30993247402,,,,,,,,,,,,,,,,,,,705,912,"(705.0, 912.0)",878,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00035,73b_00035,73b,20250119,17:24:00,5,vertical,raw_vertical_uncalibrated,73b_00035_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,-0.514495755427527,0.857492925712544,210.963756532074,,,,,,,,,,,,,,,,,,,656,912,"(656.0, 912.0)",930,skew_not_corrected,,-21.27
vertical,vertical_20250119,vertical_20250119__73b__73b_00035,73b_00035,73b,20250119,17:24:00,6,vertical,raw_vertical_uncalibrated,73b_00035_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00035.mp4,-0.857492925712544,0.514495755427527,239.036243467926,,,,,,,,,,,,,,,,,,,667,898,"(667.0, 898.0)",989,skew_not_corrected,,-21.27
