"waggle_run","stimulus","notes","start_x","start_y","csv_file","time","direction_u","direction_v","start_frame","annotation_session","calibration_file","calibration_id","calibration_video_name","calibration_n_annotations","calibration_mean_north_deg","calibration_circular_sd_deg","calibration_R","declination_deg","true_north_video_deg","calibration_notes","waggle_true_bearing_deg","video_file","day","ID_d","ID","utc_time","sast_time","sun_az","sun_el","feeder_az","angle","signed_angle","bearing","abs_feeder_angle_deg","feeder_angle"
1,"vertical","",855,652,"22b_00028_waggle_annotations.csv","16:56:00",-0.08304547985374,0.99654575824488,34,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-3.05845142170136,-175.236358309274,184.763641690726,35.3691514580435,0.617308146579412
2,"vertical","",850,712,"22b_00028_waggle_annotations.csv","16:56:00",0,NA,46,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,3.14159265358979,180,180,30.6055097673175,0.534166914690974
3,"vertical","",847,660,"22b_00028_waggle_annotations.csv","16:56:00",-0.263117405792109,0.964763821237732,85,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.87534060443886,-164.744881296942,195.255118703058,45.8606284703755,0.800418963841903
4,"vertical","",830,693,"22b_00028_waggle_annotations.csv","16:56:00",0,NA,91,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,3.14159265358979,180,180,30.6055097673175,0.534166914690974
5,"vertical","",869,670,"22b_00028_waggle_annotations.csv","16:56:00",-0.295683728071131,0.955285890691346,125,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.84142148275968,-162.801458779934,197.198541220066,47.8040509873835,0.834338085521088
6,"vertical","",871,704,"22b_00028_waggle_annotations.csv","16:56:00",0,NA,134,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,3.14159265358979,180,180,30.6055097673175,0.534166914690974
7,"vertical","",837,648,"22b_00028_waggle_annotations.csv","16:56:00",-0.542525431475665,0.840039377768771,172,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.56815212743496,-147.144278049567,212.855721950433,63.4612317177505,1.1076074408458
8,"vertical","",831,690,"22b_00028_waggle_annotations.csv","16:56:00",-0.298274993135947,0.95447997803503,217,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.83870778521483,-162.645975363739,197.354024636261,47.9595344035785,0.83705178306594
9,"vertical","",835,722,"22b_00028_waggle_annotations.csv","16:56:00",0,NA,225,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,3.14159265358979,180,180,30.6055097673175,0.534166914690974
10,"vertical","",894,635,"22b_00028_waggle_annotations.csv","16:56:00",-0.695611358841102,0.718418288639171,272,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.37232212403599,-135.924045352773,224.075954647227,74.6814644145445,1.30343744424478
11,"vertical","",829,678,"22b_00028_waggle_annotations.csv","16:56:00",0,NA,291,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,3.14159265358979,180,180,30.6055097673175,0.534166914690974
12,"vertical","",843,711,"22b_00028_waggle_annotations.csv","16:56:00",-0.662910367319787,0.748698767796465,453,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.41689331564429,-138.477786519798,221.522213480202,72.1277232475195,1.25886625263647
13,"vertical","",973,727,"22b_00028_waggle_annotations.csv","16:56:00",-0.74740931868366,0.66436383882992,645,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.29743866747662,-131.63353933657,228.36646066343,78.9719704307475,1.37832090080415
14,"vertical","",899,684,"22b_00028_waggle_annotations.csv","16:56:00",-0.507985019944294,0.861365903383803,705,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.60874876597041,-149.470294100066,210.529705899934,61.1352156672515,1.06701080231036
15,"vertical","",848,625,"22b_00028_waggle_annotations.csv","16:56:00",-0.627752451189782,0.778413039475329,808,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.46293016284147,-141.115503566285,218.884496433715,69.4900062010325,1.21282940543929
16,"vertical","",877,618,"22b_00028_waggle_annotations.csv","16:56:00",-0.416654710493214,0.909064822894284,856,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.7118303744931,-155.376435213836,204.623564786164,55.2290745534815,0.963929193787669
17,"vertical","",853,601,"22b_00028_waggle_annotations.csv","16:56:00",-0.790415052175244,0.612571665435814,897,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.23010639512776,-127.775684305955,232.224315694045,82.8298254613625,1.44565317315301
18,"vertical","",836,579,"22b_00028_waggle_annotations.csv","16:56:00",-0.14142135623731,0.989949493661167,950,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.99969559898563,-171.869897645844,188.130102354156,38.7356121214735,0.676063969295138
19,"vertical","",784,570,"22b_00028_waggle_annotations.csv","16:56:00",-0.875577684026794,0.483077342911335,991,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.07496228827406,-118.886581766911,241.113418233089,91.7189280004065,1.60079728000671
20,"vertical","",821,568,"22b_00028_waggle_annotations.csv","16:56:00",-0.242535625036333,0.970142500145332,1029,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.89661399046294,-165.963756532074,194.036243467926,44.6417532352435,0.77914557781783
21,"vertical","",812,503,"22b_00028_waggle_annotations.csv","16:56:00",-0.498964444866946,0.866622456874169,1125,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.61918922187326,-150.068488159492,209.931511840508,60.5370216078255,1.05657034640751
22,"vertical","",764,493,"22b_00028_waggle_annotations.csv","16:56:00",-0.656178714924787,0.754605522163505,1168,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,NA,NA,NA,NA,NA
23,"vertical","",776,492,"22b_00028_waggle_annotations.csv","16:56:00",-0.548026257310873,0.836461129579754,1230,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.56158987938212,-146.768288932021,213.231711067979,63.8372208352965,1.11416968889865
24,"vertical","",758,444,"22b_00028_waggle_annotations.csv","16:56:00",-0.839570157152151,0.543251278157274,1275,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.1451011569696,-122.905242922988,237.094757077012,87.7002668443295,1.53065841131117
25,"vertical","",813,436,"22b_00028_waggle_annotations.csv","16:56:00",-0.238221527797648,0.971210844098105,1319,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.90105840564388,-166.218402764346,193.781597235654,44.3871070029715,0.774701162636885
26,"vertical","",390,558,"22b_00028_waggle_annotations.csv","16:56:00",-0.107481842980092,0.994207047565849,1489,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-3.03390278275697,-173.82982490497,186.17017509503,36.7756848623475,0.641856785523802
27,"vertical","",383,598,"22b_00028_waggle_annotations.csv","16:56:00",-0.888620657054864,0.458642919770252,1542,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.04726374626861,-117.299572211333,242.700427788667,93.3059375559845,1.62849582201216
28,"vertical","",375,607,"22b_00028_waggle_annotations.csv","16:56:00",-0.316227766016838,0.948683298050514,1580,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.81984209919315,-161.565051177078,198.434948822922,49.0404585902395,0.855917469087616
29,"vertical","",344,626,"22b_00028_waggle_annotations.csv","16:56:00",-0.74740931868366,0.66436383882992,1619,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.29743866747662,-131.63353933657,228.36646066343,78.9719704307475,1.37832090080415
30,"vertical","",339,629,"22b_00028_waggle_annotations.csv","16:56:00",-0.544988350595414,0.838443616300637,1665,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.5652174329986,-146.976132444203,213.023867555797,63.6293773231145,1.11054213528216
31,"vertical","",328,655,"22b_00028_waggle_annotations.csv","16:56:00",-0.50571949971242,0.862697970097658,1709,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.61137688081317,-149.620873988632,210.379126011368,60.9846357786855,1.0643826874676
32,"vertical","",333,673,"22b_00028_waggle_annotations.csv","16:56:00",-0.481918749772156,0.876215908676647,1748,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.63874944266193,-151.189206257027,208.810793742973,59.4163035102905,1.03701012561883
33,"vertical","",339,644,"22b_00028_waggle_annotations.csv","16:56:00",-0.631672951162236,0.775234985517289,1799,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.45788334195543,-140.826342029556,219.173657970444,69.7791677377615,1.21787622632534
34,"vertical","",391,675,"22b_00028_waggle_annotations.csv","16:56:00",-0.265928998125813,0.963992618206074,1842,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.87242516080409,-164.577838681261,195.422161318739,46.0276710860565,0.80333440747668
35,"vertical","",358,664,"22b_00028_waggle_annotations.csv","16:56:00",-0.429056814568288,0.90327750435429,1884,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.69814431717006,-154.592281891052,205.407718108948,56.0132278762655,0.977615251110704
36,"vertical","",358,678,"22b_00028_waggle_annotations.csv","16:56:00",-0.565528355551528,0.824728851845978,1934,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.54051889909204,-145.561010691196,214.438989308804,65.0444990761215,1.13524066918873
37,"vertical","",339,678,"22b_00028_waggle_annotations.csv","16:56:00",-0.566528822887065,0.824041924199368,1988,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.53930530745484,-145.491477012332,214.508522987668,65.1140327549855,1.13645426082593
38,"vertical","",369,656,"22b_00028_waggle_annotations.csv","16:56:00",-0.224859506698758,0.97439119569462,2030,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.9147938055359,-167.005383208083,192.994616791917,43.6001265592345,0.760965762744868
39,"vertical","",189,635,"22b_00028_waggle_annotations.csv","16:56:00",-0.435560928104281,0.900159251415514,2106,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00028.mp4","2025-01-19","22b_00028_16:56:00_2025-01-19","22b",2025-01-19 14:56:00,2025-01-19 16:56:00,258.053554130697,23.8593714519636,149.394490232683,-2.69093132750916,-154.179008025811,205.820991974189,56.4265017415065,0.984828240771603
1,"vertical","",317,618,"22b_00030_waggle_annotations.csv","17:04:00",-0.565842496912414,0.824513352643803,1171,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.54013794672952,-145.539183728628,214.460816271372,64.3669649848857,1.12341546850216
2,"vertical","",343,634,"22b_00030_waggle_annotations.csv","17:04:00",0.607450107570797,0.794357832977196,1214,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,2.48874602248901,142.594643368591,142.594643368591,7.49920791789535,-0.130885869458902
3,"vertical","",370,658,"22b_00030_waggle_annotations.csv","17:04:00",-0.829722110200009,0.55817669231637,1260,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.16298300634455,-123.929797422061,236.070202577939,85.9763512914527,1.50057040888713
4,"vertical","",416,638,"22b_00030_waggle_annotations.csv","17:04:00",0.0939225945956681,0.995579502714082,1311,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,3.04753141896181,174.610688240027,174.610688240027,24.5168369535407,0.427899527013901
5,"vertical","",376,583,"22b_00030_waggle_annotations.csv","17:04:00",-0.592680527647226,0.805437640135973,1363,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.50720983311371,-143.652541791115,216.347458208885,66.2536069223986,1.15634358211796
6,"vertical","",455,602,"22b_00030_waggle_annotations.csv","17:04:00",-0.378975996145941,0.925406502216832,1408,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.75290315308356,-157.729732079945,202.270267920055,52.1764166335687,0.910650262148109
7,"vertical","",414,612,"22b_00030_waggle_annotations.csv","17:04:00",-0.759256602365297,0.650791373455969,1456,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.27942259892256,-130.601294645004,229.398705354996,79.3048540685097,1.38413081630911
8,"vertical","",480,614,"22b_00030_waggle_annotations.csv","17:04:00",-0.200396236148707,0.979714932282566,1494,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.9398303092695,-168.439869205782,191.560130794218,41.4662795077316,0.723723105962171
9,"vertical","",447,553,"22b_00030_waggle_annotations.csv","17:04:00",-0.695225115827465,0.718792068906362,1537,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.37285961390628,-135.954841253872,224.045158746128,73.9513074596417,1.29069380132539
10,"vertical","",496,577,"22b_00030_waggle_annotations.csv","17:04:00",-0.32314385329151,0.946349856067995,1577,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.81254295874946,-161.146841235581,198.853158764419,48.7593074779327,0.851010456482217
11,"vertical","",451,524,"22b_00030_waggle_annotations.csv","17:04:00",-0.691222645967364,0.722641857147699,1621,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.37841305551907,-136.273030020057,223.726969979943,73.6331186934567,1.2851403597126
12,"vertical","",448,529,"22b_00030_waggle_annotations.csv","17:04:00",-0.578017340780339,0.816024481101655,1667,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.52529571619373,-144.688786560367,215.311213439633,65.2173621531467,1.13825769903795
13,"vertical","",441,449,"22b_00030_waggle_annotations.csv","17:04:00",-0.707106781186548,0.707106781186548,1723,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.35619449019235,-135,225,74.9061487135137,1.30735892503933
14,"vertical","",475,465,"22b_00030_waggle_annotations.csv","17:04:00",-0.59001658934231,0.807391122257898,1763,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.51051326611847,-143.841814560192,216.158185439808,66.0643341533217,1.1530401491132
15,"vertical","",444,427,"22b_00030_waggle_annotations.csv","17:04:00",-0.656780744804202,0.754081595886306,1803,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.4250509794934,-138.945186229038,221.054813770962,70.9609624844757,1.23850243573828
16,"vertical","",479,495,"22b_00030_waggle_annotations.csv","17:04:00",0.0787024854200107,0.996898148653469,1857,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,3.06280869260065,175.486011541999,175.486011541999,25.3921602555127,0.443176800652741
17,"vertical","",475,449,"22b_00030_waggle_annotations.csv","17:04:00",-0.5749455167129,0.818191696860666,1899,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.52905509697949,-144.904183212974,215.095816787026,65.0019655005397,1.13449831825218
18,"vertical","",551,448,"22b_00030_waggle_annotations.csv","17:04:00",0,1,1943,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,3.14159265358979,180,180,29.9061487135137,0.52196076164188
19,"vertical","",528,419,"22b_00030_waggle_annotations.csv","17:04:00",-0.554700196225229,0.832050294337844,1990,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.55359005004222,-146.30993247402,213.69006752598,63.5962162394936,1.10996336518945
20,"vertical","",517,423,"22b_00030_waggle_annotations.csv","17:04:00",-0.524888702996461,0.85117086972399,2033,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.58900830329907,-148.339248903363,211.660751096637,61.5668998101507,1.0745451119326
21,"vertical","",496,389,"22b_00030_waggle_annotations.csv","17:04:00",-0.603442670185537,0.797406385602316,2077,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.4937812266627,-142.88313931673,217.11686068327,67.0230093967837,1.16977218856897
22,"vertical","",529,388,"22b_00030_waggle_annotations.csv","17:04:00",-0.60881878513905,0.793309326090278,2118,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.4870218862664,-142.49585763973,217.50414236027,67.4102910737837,1.17653152896527
23,"vertical","",462,384,"22b_00030_waggle_annotations.csv","17:04:00",-0.707106781186548,0.707106781186548,2169,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.35619449019235,-135,225,74.9061487135137,1.30735892503933
24,"vertical","",522,380,"22b_00030_waggle_annotations.csv","17:04:00",-0.474099823035017,0.880471099922175,2207,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.64765128467022,-151.699244233994,208.300755766006,58.2069044795197,1.01590213056145
25,"vertical","",511,423,"22b_00030_waggle_annotations.csv","17:04:00",-0.64018439966448,0.768221279597376,2263,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-2.44685437739309,-140.194428907735,219.805571092265,69.7117198057787,1.21669903783858
26,"vertical","",528,463,"22b_00030_waggle_annotations.csv","17:04:00",-0.111794773067865,0.993731316158802,2305,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"20250119/00030.mp4","2025-01-19","22b_00030_17:04:00_2025-01-19","22b",2025-01-19 15:04:00,2025-01-19 17:04:00,257.354193076893,22.0998579580496,150.093851286486,-3.0295636911638,-173.581213269761,186.418786730239,36.3249354437527,0.633989724067871
