recording_type,source_file_type,source_batch,dance_key,dance_id,bee_id,date,time,condition,aperture,orientation_method,waggle_run,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,annotation_session,notes,orientation_notes,calibration_video_name,calibration_R,declination_deg,calibration_notes,orientation_block,21_calibration_11-21-50_waggle_annotations.csv
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,12,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.9992611746313143,0.03843312210120439,267.7974018382342,213.04443517166823,54.75296666656595,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,904,796,"(904, 796)",1042,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,13,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.996240588195683,0.086629616364842,265.0302592718897,213.04443517166823,51.985824100221464,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,906,808,"(906, 808)",1095,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,14,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.996815278536125,0.07974522228289,265.4260787400991,213.04443517166823,52.38164356843089,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,915,795,"(915, 795)",1143,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,15,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.9993628543475496,-0.03569153051241249,272.04540848888723,213.04443517166823,59.00097331721901,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,946,823,"(946, 823)",1280,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,16,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.9715203387831297,0.23695618019100723,256.2930389959202,213.04443517166823,43.24860382425197,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,968,791,"(968, 791)",1381,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,17,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.9751328557914597,0.2216211035889681,257.19573393471325,213.04443517166823,44.15129876304502,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,949,809,"(949, 809)",1432,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,18,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-1.0,0.0,270.0,213.04443517166823,56.955564828331774,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,967,818,"(967, 818)",1492,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,19,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.9880120337511015,0.1543768802736096,261.1193408494797,213.04443517166823,48.0749056778115,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,915,813,"(915, 813)",1549,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,20,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.9967290481146759,-0.0808158687660548,274.6354634269027,213.04443517166823,61.59102825523445,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,892,779,"(892, 779)",1605,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__73b__73b_00058,73b_00058,73b,20250119,,horizontal,,direct_compass,21,73b_00058_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00058.mp4,-0.9624496759864037,0.2714601650218062,254.24882633654698,213.04443517166823,41.20439116487876,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,855,804,"(855, 804)",1665,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__82b__82b_00049,82b_00049,82b,20250119,,horizontal,,direct_compass,1,82b_00049_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00049.mp4,-0.9790860734418403,-0.2034464568190837,281.7385712067223,213.04443517166823,68.6941360350541,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,883,767,"(883, 767)",61,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__82b__82b_00049,82b_00049,82b,20250119,,horizontal,,direct_compass,2,82b_00049_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00049.mp4,-0.9557790087219501,-0.2940858488375231,287.10272896905235,213.04443517166823,74.05829379738412,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,848,709,"(848, 709)",214,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__84b__84b_00057,84b_00057,84b,20250119,,horizontal,,direct_compass,1,84b_00057_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00057.mp4,-0.9998740474835989,0.015871016626723793,269.09061955080085,213.04443517166823,56.046184379132626,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,656,821,"(656, 821)",141,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__84b__84b_00057,84b_00057,84b,20250119,,horizontal,,direct_compass,2,84b_00057_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00057.mp4,0.9997713044194101,-0.021385482447474014,88.7746086976259,213.04443517166823,235.73017352595767,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,680,810,"(680, 810)",163,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__84b__84b_00057,84b_00057,84b,20250119,,horizontal,,direct_compass,3,84b_00057_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00057.mp4,-0.9828721869343219,-0.18428853505018536,280.61965527615513,213.04443517166823,67.5752201044869,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,797,753,"(797, 753)",205,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,1,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9999758546954856,-0.006949102534367516,270.3981574511724,213.04443517166823,57.353722279504154,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,2417,13,"(2417, 13)",21,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,2,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9988681377244376,-0.04756514941544941,272.7263109939063,213.04443517166823,59.681875822238055,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1169,812,"(1169, 812)",4,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,3,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9983399416756088,-0.05759653509666974,273.301865674435,213.04443517166823,60.257430502766795,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1128,772,"(1128, 772)",47,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,4,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9048187022009941,0.4257970363298796,244.7988763545249,213.04443517166823,31.75444118285668,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1129,812,"(1129, 812)",68,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,5,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.999567754464353,-0.029399051601892736,271.6846843178963,213.04443517166823,58.640249146228086,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,986,798,"(986, 798)",119,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,6,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9497947810491109,0.3128735749338247,251.76750891929618,213.04443517166823,38.72307374762795,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,997,814,"(997, 814)",178,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,7,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9994801143396995,-0.03224129401095805,271.8476102659946,213.04443517166823,58.80317509432638,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1003,792,"(1003, 792)",233,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,8,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9090648228942843,0.4166547104932136,245.37643521383637,213.04443517166823,32.33200004216815,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1025,814,"(1025, 814)",272,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,9,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-1.0,0.0,270.0,213.04443517166823,56.955564828331774,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1065,787,"(1065, 787)",332,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,10,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.8654262854811262,0.5010362705417046,239.93141717813754,213.04443517166823,26.88698200646931,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1096,792,"(1096, 792)",381,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,11,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-1.0,0.0,270.0,213.04443517166823,56.955564828331774,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1104,806,"(1104, 806)",429,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,12,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9754410020677065,0.2202608714346434,257.2756443145776,213.04443517166823,44.23120914290939,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1117,818,"(1117, 818)",471,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,13,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9970544855015815,-0.07669649888473704,274.3987053549955,213.04443517166823,61.35427018332729,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1140,789,"(1140, 789)",540,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,14,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9960141559712028,0.08919529754965995,264.8826851500273,213.04443517166823,51.8382499783591,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1155,739,"(1155, 739)",595,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,15,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,0.9988582909332914,-0.047771483479418286,87.26185348064485,213.04443517166823,234.21741830897662,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1203,744,"(1203, 744)",639,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,16,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9175556253099241,0.3976074376343004,246.57130719125462,213.04443517166823,33.52687201958639,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1210,803,"(1210, 803)",660,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,17,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9998151400298467,-0.019227214231343204,271.10170611520635,213.04443517166823,58.05727094353813,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1191,801,"(1191, 801)",708,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,18,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9997531778316099,0.022216737285146886,268.7269699799433,213.04443517166823,55.68253480827508,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1195,808,"(1195, 808)",794,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,19,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,0.9999008280852423,0.014083110254721722,90.80692945510238,213.04443517166823,237.76249428343414,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1231,773,"(1231, 773)",961,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,20,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,-0.9813137496771572,0.19241446072101123,258.90627698844213,213.04443517166823,45.861841816773904,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1225,819,"(1225, 819)",1046,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250119,horizontal_direct_20250119__88b__88b_00054,88b_00054,88b,20250119,,horizontal,,direct_compass,21,88b_00054_waggle_annotations.csv,C:\Users\frida\Documents\PhD\Waggle_dance\wd_SA2025\wd_annotator\mp4\20250119\00054.mp4,0.9922778767136676,-0.12403473458920845,82.8749836510982,213.04443517166823,229.83054847942998,191.77443517166822,,3.7054944108372423,2,few_annotations,,19_00047_waggle_annotations.csv,19_00047,19_00047_waggle_annotations.csv,,,,,,,,1272,779,"(1272, 779)",1089,1,direct calibration,,19_00047_waggle_annotations.csv,0.9979108817501073,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,1,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-0.8823529411764706,0.47058823529411764,241.92751306414704,212.1835223030191,29.743990761127947,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,940,864,"(940, 864)",26,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,2,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-0.924261426490025,0.3817601544197929,247.55724663470565,212.1835223030191,35.37372433168656,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,819,891,"(819, 891)",167,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,3,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-0.9284766908852594,0.3713906763541037,248.19859051364818,212.1835223030191,36.015068210629096,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,855,883,"(855, 883)",274,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,4,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-0.9605642644145616,0.2780580765410573,253.85566121971652,212.1835223030191,41.672138916697435,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,809,931,"(809, 931)",326,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,5,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-1.0,0.0,270.0,212.1835223030191,57.81647769698091,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,771,794,"(771, 794)",400,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,6,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-1.0,0.0,270.0,212.1835223030191,57.81647769698091,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,807,811,"(807, 811)",446,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,7,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-1.0,0.0,270.0,212.1835223030191,57.81647769698091,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,845,796,"(845, 796)",499,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
horizontal,,horizontal_direct_20250120,horizontal_direct_20250120__16b__16b_00050,16b_00050,16b,20250120,,horizontal,,direct_compass,8,16b_00050_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00050.mp4,-0.9852117548196745,0.17134117475124774,260.1341930569156,212.1835223030191,47.9506707538965,190.91352230301908,,0.7718931091599018,10,ok,,20_00051_waggle_annotations.csv,20_00051,20_00051_waggle_annotations.csv,,,,,,,,847,853,"(847, 853)",549,1,direct calibration,,20_00051_waggle_annotations.csv,0.9999092556985627,-21.27,,,
