recording_type,source_file_type,source_batch,dancer_id,bee_id,dance_id,dance_key,waggle_run,stimulus,condition,notes,date,time_dance,csv_file,video_name,waggle_directions,direction_u,direction_v,video_angle_deg,start_x,start_y,start_xy,start_frame,annotation_session,orientation_method,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,sun_azimuth_deg,sun_elevation_deg,vertical_angle_corrected_deg,comb_skew_correction_status
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,13,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.9021342216356465, 0.43145549730400484)",-0.902134221635647,0.431455497304005,244.440034828176,535,597,"(535.0, 597.0)",2255,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,14,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.4016614950850655, 0.9157882087939493)",-0.401661495085066,0.915788208793949,203.682087724538,541,606,"(541.0, 606.0)",2309,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,15,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.6084315436571356, 0.793606361291916)",-0.608431543657136,0.793606361291916,217.476179561361,518,584,"(518.0, 584.0)",2362,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,16,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.21871145691738075, 0.9757895770160064)",-0.218711456917381,0.975789577016006,192.633361935275,600,590,"(600.0, 590.0)",2410,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,17,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.6919053632356149, 0.7219882051154242)",-0.691905363235615,0.721988205115424,223.781124764869,635,555,"(635.0, 555.0)",2464,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,18,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.08403900314829149, 0.9964624659011705)",-0.0840390031482915,0.996462465901171,184.820766078093,653,586,"(653.0, 586.0)",2517,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,19,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.8574929257125442, 0.5144957554275266)",-0.857492925712544,0.514495755427527,239.036243467926,653,564,"(653.0, 564.0)",2574,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,85b,85b,85b_00039,vertical_20250119__85b__85b_00039,20,,vertical,,20250119,17:30:00,85b_00039_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00039.mp4,"(-0.43986744881006345, 0.8980627079872129)",-0.439867448810063,0.898062707987213,206.095424157388,642,581,"(642.0, 581.0)",2637,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,1,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.666330983530245, 0.7456561006171789)",-0.666330983530245,0.745656100617179,221.784516008252,774,910,"(774.0, 910.0)",199,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,2,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.05078185267991494, 0.9987097693716604)",-0.0507818526799149,0.99870976937166,182.910837826168,705,874,"(705.0, 874.0)",724,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,3,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(0.036339618107142986, 0.9993394979464321)",0.036339618107143,0.999339497946432,177.917434720269,742,829,"(742.0, 829.0)",771,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,4,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.6108034542918213, 0.7917822555634719)",-0.610803454291821,0.791782255563472,217.647620640108,646,786,"(646.0, 786.0)",830,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,5,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.38274032777977623, 0.9238559636063565)",-0.382740327779776,0.923855963606357,202.503528499767,593,832,"(593.0, 832.0)",882,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,6,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.6343166116780228, 0.7730733704825903)",-0.634316611678023,0.77307337048259,219.369317242365,673,855,"(673.0, 855.0)",926,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,7,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.6788553084056129, 0.7342720682754589)",-0.678855308405613,0.734272068275459,222.754257434105,563,782,"(563.0, 782.0)",994,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,8,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.558376368589991, 0.8295877476194151)",-0.558376368589991,0.829587747619415,213.943587019752,672,829,"(672.0, 829.0)",1053,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,9,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.3285206249412727, 0.944496796706159)",-0.328520624941273,0.944496796706159,199.179008025811,626,774,"(626.0, 774.0)",1096,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,10,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.39391929857916763, 0.9191450300180578)",-0.393919298579168,0.919145030018058,203.198590513648,666,804,"(666.0, 804.0)",1143,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,11,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.7867381580854176, 0.6172868624977892)",-0.786738158085418,0.617286862497789,231.881723630637,656,776,"(656.0, 776.0)",1193,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,12,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.7286276689020073, 0.6849100087678868)",-0.728627668902007,0.684910008767887,226.771469740034,652,768,"(652.0, 768.0)",1240,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,13,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.3215824263578902, 0.9468815887204546)",-0.32158242635789,0.946881588720455,198.758650347842,645,774,"(645.0, 774.0)",1311,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,14,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.4696129729783403, 0.8828723891992798)",-0.46961297297834,0.88287238919928,208.009176708014,635,813,"(635.0, 813.0)",1366,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,15,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.5780173407803391, 0.8160244811016552)",-0.578017340780339,0.816024481101655,215.311213439633,584,797,"(584.0, 797.0)",1409,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,16,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.25163385176495073, 0.9678225067882721)",-0.251633851764951,0.967822506788272,194.574216198039,605,821,"(605.0, 821.0)",1455,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250119,9b,9b,9b_00041,vertical_20250119__9b__9b_00041,17,,vertical,,20250119,17:37:00,9b_00041_waggle_annotations.csv,C:/Users/frida/Documents/PhD/Waggle_dance/wd_SA2025/wd_annotator/mp4/20250119\00041.mp4,"(-0.773957299203321, 0.6332377902572627)",-0.773957299203321,0.633237790257263,230.7105931375,546,785,"(546.0, 785.0)",1506,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,1,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.47058823529411764, -0.8823529411764706)",-0.470588235294118,-0.882352941176471,331.927513064147,768,594,"(768.0, 594.0)",49,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,2,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.4472135954999579, -0.8944271909999159)",-0.447213595499958,-0.894427190999916,333.434948822922,773,577,"(773.0, 577.0)",105,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,3,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.48564293117863205, -0.8741572761215377)",-0.485642931178632,-0.874157276121538,330.945395900923,731,556,"(731.0, 556.0)",150,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,4,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.5240974256643347, -0.851658316704544)",-0.524097425664335,-0.851658316704544,328.392497753751,777,456,"(777.0, 456.0)",224,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,5,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.4740998230350174, -0.8804710999221752)",-0.474099823035017,-0.880471099922175,331.699244233994,754,473,"(754.0, 473.0)",274,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,6,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.4472135954999579, -0.8944271909999159)",-0.447213595499958,-0.894427190999916,333.434948822922,758,536,"(758.0, 536.0)",399,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,7,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.3511234415883917, -0.9363291775690445)",-0.351123441588392,-0.936329177569045,339.443954780417,782,563,"(782.0, 563.0)",460,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,8,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.3713906763541037, -0.9284766908852594)",-0.371390676354104,-0.928476690885259,338.198590513648,750,558,"(750.0, 558.0)",503,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00011,vertical_20250120__22b__22b_00011,9,,vertical,,20250120,08:21:00,22b_00011_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00011.mp4,"(-0.52999894000318, -0.847998304005088)",-0.52999894000318,-0.847998304005088,327.994616791917,806,817,"(806.0, 817.0)",742,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00035,vertical_20250120__22b__22b_00035,1,,vertical,,20250120,12:17:00,22b_00035_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00035.mp4,"(0.813733471206735, 0.5812381937190965)",0.813733471206735,0.581238193719097,125.537677791974,1810,416,"(1810.0, 416.0)",14,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00035,vertical_20250120__22b__22b_00035,2,,vertical,,20250120,12:17:00,22b_00035_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00035.mp4,"(0.8682431421244593, 0.49613893835683387)",0.868243142124459,0.496138938356834,119.744881296942,1903,633,"(1903.0, 633.0)",156,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00035,vertical_20250120__22b__22b_00035,3,,vertical,,20250120,12:17:00,22b_00035_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00035.mp4,"(1.0, 0.0)",1,0,90,1913,590,"(1913.0, 590.0)",265,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00035,vertical_20250120__22b__22b_00035,4,,vertical,,20250120,12:17:00,22b_00035_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00035.mp4,"(0.8, 0.6)",0.8,0.6,126.869897645844,1904,619,"(1904.0, 619.0)",319,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00035,vertical_20250120__22b__22b_00035,5,,vertical,,20250120,12:17:00,22b_00035_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00035.mp4,"(0.4257970363298796, 0.9048187022009941)",0.42579703632988,0.904818702200994,154.798876354525,1901,601,"(1901.0, 601.0)",402,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,1,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.9079593845004517, 0.4190581774617469)",0.907959384500452,0.419058177461747,114.775140568832,1460,684,"(1460.0, 684.0)",29,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,2,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.847998304005088, 0.52999894000318)",0.847998304005088,0.52999894000318,122.005383208084,1425,717,"(1425.0, 717.0)",68,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,3,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8741572761215377, 0.48564293117863205)",0.874157276121538,0.485642931178632,119.054604099077,1457,611,"(1457.0, 611.0)",116,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,4,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.9079593845004517, 0.4190581774617469)",0.907959384500452,0.419058177461747,114.775140568832,1484,641,"(1484.0, 641.0)",150,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,5,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8, 0.6)",0.8,0.6,126.869897645844,1509,608,"(1509.0, 608.0)",202,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,6,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8944271909999159, 0.4472135954999579)",0.894427190999916,0.447213595499958,116.565051177078,1530,625,"(1530.0, 625.0)",254,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,7,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8944271909999159, 0.4472135954999579)",0.894427190999916,0.447213595499958,116.565051177078,1519,589,"(1519.0, 589.0)",307,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,8,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.7071067811865476, 0.7071067811865476)",0.707106781186548,0.707106781186548,135,1525,600,"(1525.0, 600.0)",345,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,9,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.9863939238321437, 0.1643989873053573)",0.986393923832144,0.164398987305357,99.4623222080256,1533,559,"(1533.0, 559.0)",394,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,10,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.9363291775690445, 0.3511234415883917)",0.936329177569045,0.351123441588392,110.556045219583,1520,511,"(1520.0, 511.0)",438,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,11,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8, 0.6)",0.8,0.6,126.869897645844,1554,467,"(1554.0, 467.0)",483,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,12,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8, 0.6)",0.8,0.6,126.869897645844,1604,481,"(1604.0, 481.0)",522,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,13,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.7071067811865476, 0.7071067811865476)",0.707106781186548,0.707106781186548,135,1649,495,"(1649.0, 495.0)",567,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,14,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8160244811016552, 0.5780173407803391)",0.816024481101655,0.578017340780339,125.311213439633,1682,465,"(1682.0, 465.0)",608,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,15,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(1.0, 0.0)",1,0,90,1715,471,"(1715.0, 471.0)",666,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,16,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.5144957554275265, 0.8574929257125441)",0.514495755427527,0.857492925712544,149.036243467926,1742,492,"(1742.0, 492.0)",707,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,17,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.8682431421244593, 0.49613893835683387)",0.868243142124459,0.496138938356834,119.744881296942,1813,497,"(1813.0, 497.0)",757,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
vertical,annotator_csv,vertical_20250120,22b,22b,22b_00037,vertical_20250120__22b__22b_00037,18,,vertical,,20250120,12:24:00,22b_00037_waggle_annotations.csv,/Users/fereshteh/Documents/Waggle dance/Ferehsteh/mp4/20250120/00037.mp4,"(0.9284766908852594, 0.3713906763541037)",0.928476690885259,0.371390676354104,111.801409486352,1843,536,"(1843.0, 536.0)",810,1,raw_vertical_uncalibrated,,,,,,,,,,,,,,,,,,,,,,not_corrected
